pulocationid,dolocationid,tmode,duration,price,w10000,w15000,w25000,w35000,w50000,w75000,w100000,w125000,w150000,w200000
143,142,5,11.03333333,0.0,9844,8993,14214,10488,8763,23759,29141,39606,27991,58029
143,142,2,7.0,2.75,1081,575,874,368,506,1725,3105,3381,2553,5129
143,144,8,29.56538292,23.01982019,0,0,0,23,0,0,23,92,0,0
143,145,2,36.0,5.5,0,0,0,0,0,69,115,115,115,299
143,145,8,25.36362138,7.537294545,0,23,0,0,0,0,0,0,0,23
143,145,3,24.35805085,18.87288136,0,0,0,0,0,0,0,0,23,23
143,146,3,26.14458333,19.6625,23,0,69,46,46,69,69,184,46,92
143,146,2,39.0,5.5,184,46,391,437,437,1725,828,2231,1035,575
143,148,2,34.0,5.5,0,1288,667,736,529,644,460,161,207,161
143,148,3,35.59650259,22.82512953,0,138,0,46,0,0,0,23,23,0
143,148,8,32.34498905,23.46471052,0,207,92,69,92,0,46,0,0,46
143,151,8,10.75298241,6.1447677579999995,276,46,92,69,23,207,184,506,253,368
143,151,2,22.0,2.75,1656,667,299,1035,460,966,1541,3956,2346,4048
143,151,5,54.05,0.0,253,276,0,276,69,161,207,690,483,828
143,152,3,16.64570566,14.09749304,46,23,0,69,46,23,23,69,0,46
143,152,5,94.95,0.0,0,0,0,0,0,0,23,0,0,0
143,153,2,45.0,2.75,0,23,69,23,23,115,92,23,0,46
143,155,8,45.48382353,14.87170909,23,23,46,69,138,92,115,230,69,207
143,155,2,94.0,5.5,46,299,322,391,322,575,1748,1863,897,1265
143,155,3,42.56666667,51.0,0,0,0,23,0,23,23,0,23,0
143,156,3,43.01666667,59.0,0,0,0,0,0,0,0,0,0,23
143,156,8,85.16666667,17.543039999999998,0,46,23,0,23,0,69,92,23,46
143,157,3,29.57,26.7,0,0,0,0,0,46,69,23,23,0
143,157,8,32.58953431,9.72792381,0,46,69,69,69,161,115,92,69,69
143,158,2,35.0,2.75,92,736,874,0,0,322,1725,1288,1242,3864
143,158,8,21.52496799,22.09038137,23,115,115,0,0,46,230,115,92,437
143,160,2,68.0,11.0,0,23,92,69,92,207,115,391,138,138
143,161,2,28.0,2.75,138,92,46,46,46,759,506,759,989,1357
143,161,5,43.98333333,0.0,46,0,23,23,46,299,299,276,368,414
143,161,8,15.47464169,21.15812202,0,0,23,0,0,115,138,230,92,299
143,162,8,17.747615399999997,21.29284855,46,0,0,0,23,276,69,391,368,552
143,162,5,51.18333333,0.0,184,0,0,0,92,299,345,598,667,1334
143,162,2,29.0,5.5,437,46,69,0,368,1771,989,2507,2185,3818
143,163,3,12.36701984,8.19648463,23,0,0,0,46,0,69,92,69,92
143,163,5,29.06666667,0.0,138,0,0,0,92,207,437,828,276,920
143,163,8,11.80083284,20.72458702,46,23,23,0,23,23,92,253,92,299
143,163,2,21.0,2.75,115,23,46,0,69,161,230,713,437,690
143,164,3,21.74595682,13.82336261,0,0,0,0,0,0,0,46,23,0
143,164,5,58.5,0.0,0,0,0,0,0,0,0,0,0,0
143,166,3,12.30518399,11.29383461,23,69,0,92,46,161,299,230,115,92
143,166,8,11.89778317,6.673456562,92,115,0,92,23,69,207,207,115,253
143,168,2,44.0,5.5,138,92,276,138,138,299,552,391,207,552
143,168,8,28.11164271,9.263362177000001,46,0,23,23,23,23,46,115,0,46
143,168,3,29.28087248,27.01993289,46,46,0,0,0,23,0,0,0,0
