w_zip,h_zip,total,initialFeat,true_label
11226,11374,14,3.0,3
11226,11375,29,3.0,3
11226,11377,38,3.0,3
11226,11378,40,3.0,3
11226,11379,38,3.0,3
11226,11385,102,3.0,3
11226,11411,27,3.0,3
11226,11412,34,3.0,3
11226,11413,34,3.0,3
11226,11414,21,3.0,3
11226,11415,8,3.0,3
11226,11416,19,3.0,3
11226,11417,25,3.0,3
11226,11418,26,3.0,3
11226,11419,43,3.0,3
11226,11420,50,3.0,3
11226,11421,44,3.0,3
11226,11422,28,3.0,3
11226,11423,20,3.0,3
11226,11426,12,3.0,3
11226,11427,15,3.0,3
11226,11428,10,3.0,3
11226,11429,25,3.0,3
11226,11432,38,3.0,3
11226,11433,22,3.0,3
11226,11434,44,3.0,3
11226,11435,22,3.0,3
11226,11436,12,3.0,3
11226,11691,63,3.0,3
11226,11692,16,3.0,3
11226,11693,22,3.0,3
11226,11694,36,3.0,3
11226,11697,9,3.0,3
11219,10001,31,3.0,3
11219,10002,187,3.0,3
11219,10003,82,3.0,3
11219,10004,17,3.0,3
11219,10005,11,3.0,3
11219,10006,4,3.0,3
11219,10007,18,3.0,3
11219,10009,99,3.0,3
11219,10010,28,3.0,3
11219,10011,50,3.0,3
11219,10012,44,3.0,3
11219,10013,61,3.0,3
11219,10014,54,3.0,3
11219,10016,40,3.0,3
11219,10017,11,3.0,3
11219,10018,8,3.0,3
11219,10019,44,3.0,3
11219,10021,30,3.0,3
11219,10022,20,3.0,3
11219,10023,39,3.0,3
11219,10024,49,3.0,3
11219,10025,110,3.0,3
11219,10026,67,3.0,3
11219,10027,101,3.0,3
11219,10028,31,3.0,3
11219,10029,158,3.0,3
11219,10030,66,3.0,3
11219,10031,107,3.0,3
11219,10032,115,3.0,3
11219,10033,112,3.0,3
11219,10034,74,3.0,3
11219,10035,54,3.0,3
11219,10036,28,3.0,3
11219,10037,34,3.0,3
11219,10038,37,3.0,3
11219,10039,38,3.0,3
11219,10040,96,3.0,3
11219,10044,11,3.0,3
11219,10065,23,3.0,3
11219,10069,2,3.0,3
11219,10075,15,3.0,3
11219,10128,39,3.0,3
11219,10162,2,3.0,3
11219,10280,27,3.0,3
11219,10282,6,3.0,3
11219,10301,208,3.0,3
11219,10302,81,3.0,3
11219,10303,152,3.0,3
11219,10304,271,3.0,3
11219,10305,362,3.0,3
11219,10306,321,3.0,3
11219,10307,81,3.0,3
11219,10308,120,3.0,3
11219,10309,176,3.0,3
11219,10310,116,3.0,3
11219,10312,310,3.0,3
11219,10314,657,3.0,3
11219,10451,152,3.0,3
11219,10452,254,3.0,3
11219,10453,263,3.0,3
11219,10454,97,3.0,3
11219,10455,79,3.0,3
11219,10456,264,3.0,3
11219,10457,223,3.0,3
11219,10458,246,3.0,3
11219,10459,111,3.0,3
11219,10460,153,3.0,3
11219,10461,74,3.0,3
11219,10462,137,3.0,3
11219,10463,153,3.0,3
11219,10464,6,3.0,3
11219,10465,56,3.0,3
11219,10466,156,3.0,3
11219,10467,206,3.0,3
11219,10468,218,3.0,3
11219,10469,115,3.0,3
11219,10470,36,3.0,3
11219,10471,44,3.0,3
11219,10472,136,3.0,3
11219,10473,108,3.0,3
11219,10474,29,3.0,3
11219,10475,76,3.0,3
11219,11001,8,3.0,3
11219,11004,41,3.0,3
11219,11005,4,3.0,3
11219,11040,4,3.0,3
11219,11101,29,3.0,3
11219,11102,30,3.0,3
11219,11103,37,3.0,3
11219,11104,32,3.0,3
11219,11105,41,3.0,3
11219,11106,44,3.0,3
11219,11109,2,3.0,3
11219,11201,234,3.0,3
11219,11203,910,3.0,3
11219,11204,2007,3.0,3
11219,11205,239,3.0,3
11219,11206,337,3.0,3
11219,11207,367,3.0,3
11219,11208,388,3.0,3
11219,11209,760,3.0,3
11219,11210,1005,3.0,3
11219,11211,417,3.0,3
11219,11212,520,3.0,3
11219,11213,550,3.0,3
11219,11214,1267,3.0,3
11219,11215,357,3.0,3
11219,11216,246,3.0,3
11219,11217,203,3.0,3
11219,11218,1465,3.0,3
11219,11219,5382,3.0,3
11219,11220,1326,3.0,3
11219,11221,252,3.0,3
11219,11222,158,3.0,3
11219,11223,841,3.0,3
11219,11224,543,3.0,3
11219,11225,521,3.0,3
11219,11226,1111,3.0,3
11219,11228,857,3.0,3
11219,11229,1051,3.0,3
11219,11230,1582,3.0,3
11219,11231,161,3.0,3
11219,11232,250,3.0,3
11219,11233,298,3.0,3
11219,11234,1103,3.0,3
11219,11235,992,3.0,3
11219,11236,953,3.0,3
11219,11237,125,3.0,3
11219,11238,210,3.0,3
11219,11239,75,3.0,3
11219,11354,176,3.0,3
11219,11355,244,3.0,3
11219,11356,61,3.0,3
11219,11357,81,3.0,3
11219,11358,101,3.0,3
11219,11360,41,3.0,3
11219,11361,36,3.0,3
11219,11362,35,3.0,3
11219,11363,12,3.0,3
11219,11364,69,3.0,3
11219,11365,106,3.0,3
11219,11366,28,3.0,3
11219,11367,115,3.0,3
11219,11368,204,3.0,3
11219,11369,69,3.0,3
11219,11370,76,3.0,3
11219,11372,101,3.0,3
11219,11373,202,3.0,3
11219,11374,77,3.0,3
11219,11375,157,3.0,3
11219,11377,120,3.0,3
11219,11378,77,3.0,3
11219,11379,67,3.0,3
11219,11385,179,3.0,3
11219,11411,51,3.0,3
11219,11412,86,3.0,3
11219,11413,120,3.0,3
11219,11414,54,3.0,3
11219,11415,52,3.0,3
11219,11416,53,3.0,3
11219,11417,69,3.0,3
11219,11418,88,3.0,3
11219,11419,115,3.0,3
11219,11420,100,3.0,3
11219,11421,86,3.0,3
11219,11422,96,3.0,3
11219,11423,86,3.0,3
11219,11426,43,3.0,3
11219,11427,48,3.0,3
11219,11428,38,3.0,3
11219,11429,88,3.0,3
11219,11430,1,3.0,3
11219,11432,153,3.0,3
11219,11433,76,3.0,3
11219,11434,146,3.0,3
11219,11435,130,3.0,3
11219,11436,37,3.0,3
11219,11691,223,3.0,3
11219,11692,71,3.0,3
11219,11693,44,3.0,3
11219,11694,120,3.0,3
11219,11697,16,3.0,3
11210,10001,6,3.0,3
11210,10002,24,3.0,3
11210,10003,22,3.0,3
11210,10004,2,3.0,3
11210,10005,1,3.0,3
11210,10006,1,3.0,3
11210,10009,20,3.0,3
11210,10010,9,3.0,3
11210,10011,15,3.0,3
11210,10012,9,3.0,3
11210,10013,6,3.0,3
11210,10014,7,3.0,3
11210,10016,8,3.0,3
11210,10017,7,3.0,3
11210,10019,9,3.0,3
11210,10021,6,3.0,3
11210,10022,8,3.0,3
11210,10023,14,3.0,3
11210,10024,21,3.0,3
11210,10025,29,3.0,3
11210,10026,17,3.0,3
11210,10027,26,3.0,3
11210,10028,10,3.0,3
11210,10029,44,3.0,3
11210,10030,15,3.0,3
11210,10031,41,3.0,3
11210,10032,25,3.0,3
11210,10033,22,3.0,3
11210,10034,23,3.0,3
11210,10035,14,3.0,3
11210,10036,5,3.0,3
11210,10037,11,3.0,3
11210,10038,5,3.0,3
11210,10039,8,3.0,3
11210,10040,28,3.0,3
11210,10044,6,3.0,3
11210,10065,5,3.0,3
11210,10069,2,3.0,3
11210,10075,3,3.0,3
11210,10128,8,3.0,3
11210,10280,5,3.0,3
11210,10282,1,3.0,3
11210,10301,47,3.0,3
11210,10302,22,3.0,3
11210,10303,21,3.0,3
11210,10304,57,3.0,3
11210,10305,32,3.0,3
11210,10306,81,3.0,3
11210,10307,22,3.0,3
11210,10308,26,3.0,3
11210,10309,39,3.0,3
11210,10310,28,3.0,3
11210,10312,61,3.0,3
11210,10314,92,3.0,3
11210,10451,30,3.0,3
11210,10452,38,3.0,3
11210,10453,27,3.0,3
11210,10454,13,3.0,3
11210,10455,20,3.0,3
11210,10456,49,3.0,3
11210,10457,42,3.0,3
11210,10458,47,3.0,3
11210,10459,26,3.0,3
11210,10460,34,3.0,3
11210,10461,30,3.0,3
11210,10462,29,3.0,3
11210,10463,29,3.0,3
11210,10464,2,3.0,3
11210,10465,24,3.0,3
11210,10466,37,3.0,3
11210,10467,54,3.0,3
11210,10468,37,3.0,3
11210,10469,29,3.0,3
11210,10470,11,3.0,3
11210,10471,10,3.0,3
11210,10472,25,3.0,3
11210,10473,23,3.0,3
11210,10474,7,3.0,3
11210,10475,13,3.0,3
11210,11001,2,3.0,3
11210,11004,12,3.0,3
11210,11040,2,3.0,3
11210,11101,11,3.0,3
11210,11102,7,3.0,3
11210,11103,12,3.0,3
11210,11104,21,3.0,3
11210,11105,11,3.0,3
11210,11106,17,3.0,3
11210,11109,1,3.0,3
11210,11201,48,3.0,3
11210,11203,323,3.0,3
11210,11204,221,3.0,3
11210,11205,45,3.0,3
11210,11206,84,3.0,3
11210,11207,198,3.0,3
11210,11208,191,3.0,3
11210,11209,148,3.0,3
11210,11210,1049,3.0,3
11210,11211,53,3.0,3
11210,11212,244,3.0,3
11210,11213,149,3.0,3
11210,11214,239,3.0,3
11210,11215,120,3.0,3
11210,11216,113,3.0,3
11210,11217,48,3.0,3
11210,11218,230,3.0,3
11210,11219,195,3.0,3
11210,11220,171,3.0,3
11210,11221,107,3.0,3
11210,11222,26,3.0,3
11210,11223,265,3.0,3
11210,11224,203,3.0,3
11210,11225,181,3.0,3
11210,11226,477,3.0,3
11210,11228,105,3.0,3
11210,11229,418,3.0,3
11210,11230,636,3.0,3
11210,11231,41,3.0,3
11210,11232,39,3.0,3
11210,11233,168,3.0,3
11210,11234,666,3.0,3
11210,11235,313,3.0,3
11210,11236,402,3.0,3
11210,11237,42,3.0,3
11210,11238,87,3.0,3
11210,11239,39,3.0,3
11210,11354,15,3.0,3
11210,11355,30,3.0,3
11210,11356,8,3.0,3
11210,11357,11,3.0,3
11210,11358,11,3.0,3
11210,11360,9,3.0,3
11210,11361,15,3.0,3
11210,11362,11,3.0,3
11210,11363,6,3.0,3
11210,11364,17,3.0,3
11210,11365,30,3.0,3
11210,11366,12,3.0,3
11210,11367,37,3.0,3
11210,11368,44,3.0,3
11210,11369,23,3.0,3
11210,11370,19,3.0,3
11210,11372,24,3.0,3
11210,11373,33,3.0,3
11210,11374,25,3.0,3
11210,11375,40,3.0,3
11210,11377,36,3.0,3
11210,11378,20,3.0,3
11210,11379,14,3.0,3
11210,11385,63,3.0,3
11210,11411,13,3.0,3
11210,11412,33,3.0,3
11210,11413,30,3.0,3
11210,11414,14,3.0,3
11210,11415,16,3.0,3
11210,11416,29,3.0,3
11210,11417,24,3.0,3
11210,11418,36,3.0,3
11210,11419,34,3.0,3
11210,11420,50,3.0,3
11210,11421,32,3.0,3
11210,11422,26,3.0,3
11210,11423,32,3.0,3
11210,11426,5,3.0,3
11210,11427,13,3.0,3
11210,11428,20,3.0,3
11210,11429,28,3.0,3
11210,11432,51,3.0,3
11210,11433,24,3.0,3
11210,11434,49,3.0,3
11210,11435,44,3.0,3
11210,11436,12,3.0,3
11210,11691,133,3.0,3
11210,11692,39,3.0,3
11210,11693,20,3.0,3
11210,11694,53,3.0,3
11210,11697,13,3.0,3
11230,10001,14,3.0,3
11230,10002,99,3.0,3
11230,10003,36,3.0,3
11230,10004,2,3.0,3
11230,10005,4,3.0,3
11230,10006,2,3.0,3
11230,10007,1,3.0,3
11230,10009,55,3.0,3
11230,10010,14,3.0,3
11230,10011,29,3.0,3
11230,10012,18,3.0,3
11230,10013,24,3.0,3
11230,10014,12,3.0,3
11230,10016,28,3.0,3
11230,10017,9,3.0,3
11230,10018,2,3.0,3
11230,10019,37,3.0,3
11230,10021,23,3.0,3
11230,10022,11,3.0,3
11230,10023,34,3.0,3
11230,10024,30,3.0,3
11230,10025,58,3.0,3
11230,10026,75,3.0,3
11230,10027,117,3.0,3
11230,10028,14,3.0,3
11230,10029,139,3.0,3
11230,10030,61,3.0,3
11230,10031,163,3.0,3
11230,10032,166,3.0,3
11230,10033,164,3.0,3
11230,10034,125,3.0,3
11230,10035,63,3.0,3
11230,10036,21,3.0,3
11230,10037,43,3.0,3
11230,10038,14,3.0,3
11230,10039,39,3.0,3
11230,10040,111,3.0,3
11230,10044,5,3.0,3
11230,10065,9,3.0,3
11230,10069,2,3.0,3
11230,10075,14,3.0,3
11230,10119,1,3.0,3
11230,10128,20,3.0,3
11230,10162,1,3.0,3
11230,10280,10,3.0,3
11230,10282,1,3.0,3
11230,10301,125,3.0,3
11230,10302,58,3.0,3
11230,10303,106,3.0,3
11230,10304,163,3.0,3
11230,10305,155,3.0,3
11230,10306,129,3.0,3
11230,10307,25,3.0,3
11230,10308,56,3.0,3
11230,10309,64,3.0,3
11230,10310,89,3.0,3
11230,10312,128,3.0,3
11230,10314,255,3.0,3
11230,10451,177,3.0,3
11230,10452,361,3.0,3
11230,10453,377,3.0,3
11230,10454,103,3.0,3
11230,10455,122,3.0,3
11230,10456,344,3.0,3
11230,10457,297,3.0,3
11230,10458,284,3.0,3
11230,10459,155,3.0,3
11230,10460,186,3.0,3
11230,10461,74,3.0,3
11230,10462,137,3.0,3
11230,10463,131,3.0,3
11230,10464,2,3.0,3
11230,10465,58,3.0,3
11230,10466,113,3.0,3
11230,10467,284,3.0,3
11230,10468,229,3.0,3
11230,10469,104,3.0,3
11230,10470,27,3.0,3
11230,10471,49,3.0,3
11230,10472,148,3.0,3
11230,10473,118,3.0,3
11230,10474,30,3.0,3
11230,10475,63,3.0,3
11230,11001,5,3.0,3
11230,11004,20,3.0,3
11230,11005,1,3.0,3
11230,11040,3,3.0,3
11230,11101,28,3.0,3
11230,11102,33,3.0,3
11230,11103,44,3.0,3
11230,11104,14,3.0,3
11230,11105,12,3.0,3
11230,11106,35,3.0,3
11230,11109,2,3.0,3
11230,11201,79,3.0,3
11230,11203,655,3.0,3
11230,11204,896,3.0,3
11230,11205,96,3.0,3
11230,11206,223,3.0,3
11230,11207,397,3.0,3
11230,11208,438,3.0,3
11230,11209,305,3.0,3
11230,11210,1181,3.0,3
11230,11211,142,3.0,3
11230,11212,530,3.0,3
11230,11213,361,3.0,3
11230,11214,890,3.0,3
11230,11215,144,3.0,3
11230,11216,155,3.0,3
11230,11217,91,3.0,3
11230,11218,753,3.0,3
11230,11219,698,3.0,3
11230,11220,578,3.0,3
11230,11221,215,3.0,3
11230,11222,47,3.0,3
11230,11223,1081,3.0,3
11230,11224,558,3.0,3
11230,11225,362,3.0,3
11230,11226,1076,3.0,3
11230,11228,291,3.0,3
11230,11229,1365,3.0,3
11230,11230,3011,3.0,3
11230,11231,77,3.0,3
11230,11232,135,3.0,3
11230,11233,267,3.0,3
11230,11234,969,3.0,3
11230,11235,1280,3.0,3
11230,11236,737,3.0,3
11230,11237,136,3.0,3
11230,11238,126,3.0,3
11230,11239,70,3.0,3
11230,11354,38,3.0,3
11230,11355,83,3.0,3
11230,11356,19,3.0,3
11230,11357,21,3.0,3
11230,11358,30,3.0,3
11230,11360,7,3.0,3
11230,11361,29,3.0,3
11230,11362,20,3.0,3
11230,11363,3,3.0,3
11230,11364,23,3.0,3
11230,11365,53,3.0,3
11230,11366,24,3.0,3
11230,11367,74,3.0,3
11230,11368,147,3.0,3
11230,11369,41,3.0,3
11230,11370,76,3.0,3
11230,11372,67,3.0,3
11230,11373,99,3.0,3
11230,11374,77,3.0,3
11230,11375,121,3.0,3
11230,11377,76,3.0,3
11230,11378,56,3.0,3
11230,11379,39,3.0,3
11230,11385,184,3.0,3
11230,11411,29,3.0,3
11230,11412,66,3.0,3
11230,11413,73,3.0,3
11230,11414,40,3.0,3
11230,11415,44,3.0,3
11230,11416,64,3.0,3
11230,11417,53,3.0,3
11230,11418,88,3.0,3
11230,11419,102,3.0,3
11230,11420,98,3.0,3
11230,11421,109,3.0,3
11230,11422,56,3.0,3
11230,11423,71,3.0,3
11230,11426,30,3.0,3
11230,11427,27,3.0,3
11230,11428,23,3.0,3
11230,11429,45,3.0,3
11230,11430,1,3.0,3
11230,11432,92,3.0,3
11230,11433,73,3.0,3
11230,11434,124,3.0,3
11230,11435,105,3.0,3
11230,11436,25,3.0,3
11230,11691,271,3.0,3
11230,11692,75,3.0,3
11230,11693,40,3.0,3
11230,11694,94,3.0,3
11230,11697,15,3.0,3
11204,10001,2,3.0,3
11204,10002,44,3.0,3
11204,10003,19,3.0,3
11204,10004,1,3.0,3
11204,10006,1,3.0,3
11204,10007,5,3.0,3
11204,10009,23,3.0,3
11204,10010,4,3.0,3
11204,10011,9,3.0,3
11204,10012,7,3.0,3
11204,10013,14,3.0,3
11204,10014,14,3.0,3
11204,10016,12,3.0,3
11204,10017,3,3.0,3
11204,10018,3,3.0,3
11204,10019,14,3.0,3
11204,10021,6,3.0,3
11204,10022,14,3.0,3
11204,10023,15,3.0,3
11204,10024,13,3.0,3
11204,10025,18,3.0,3
11204,10026,20,3.0,3
11204,10027,24,3.0,3
11204,10028,4,3.0,3
11204,10029,35,3.0,3
11204,10030,17,3.0,3
11204,10031,31,3.0,3
11204,10032,28,3.0,3
11204,10033,27,3.0,3
11204,10034,20,3.0,3
11204,10035,12,3.0,3
11204,10036,9,3.0,3
11204,10037,7,3.0,3
11204,10038,5,3.0,3
11204,10039,10,3.0,3
11204,10040,27,3.0,3
11204,10044,2,3.0,3
11204,10065,4,3.0,3
11204,10069,1,3.0,3
11204,10075,3,3.0,3
11204,10128,9,3.0,3
11204,10162,2,3.0,3
11204,10280,2,3.0,3
11204,10282,2,3.0,3
11204,10301,57,3.0,3
11204,10302,19,3.0,3
11204,10303,41,3.0,3
11204,10304,55,3.0,3
11204,10305,76,3.0,3
11204,10306,127,3.0,3
11204,10307,21,3.0,3
11204,10308,49,3.0,3
11204,10309,72,3.0,3
11204,10310,33,3.0,3
11204,10312,114,3.0,3
11204,10314,165,3.0,3
11204,10451,43,3.0,3
11204,10452,69,3.0,3
11204,10453,69,3.0,3
11204,10454,19,3.0,3
11204,10455,23,3.0,3
11204,10456,67,3.0,3
11204,10457,46,3.0,3
11204,10458,65,3.0,3
11204,10459,18,3.0,3
11204,10460,41,3.0,3
11204,10461,17,3.0,3
11204,10462,30,3.0,3
11204,10463,35,3.0,3
11204,10464,2,3.0,3
11204,10465,14,3.0,3
11204,10466,20,3.0,3
11204,10467,62,3.0,3
11204,10468,43,3.0,3
11204,10469,17,3.0,3
11204,10470,9,3.0,3
11204,10471,16,3.0,3
11204,10472,31,3.0,3
11204,10473,34,3.0,3
11204,10474,9,3.0,3
11204,10475,7,3.0,3
11204,11001,2,3.0,3
11204,11004,11,3.0,3
11204,11101,16,3.0,3
11204,11102,8,3.0,3
11204,11103,13,3.0,3
11204,11104,5,3.0,3
11204,11105,13,3.0,3
11204,11106,16,3.0,3
11204,11109,6,3.0,3
11204,11201,46,3.0,3
11204,11203,230,3.0,3
11204,11204,1737,3.0,3
11204,11205,38,3.0,3
11204,11206,75,3.0,3
11204,11207,79,3.0,3
11204,11208,91,3.0,3
11204,11209,236,3.0,3
11204,11210,296,3.0,3
11204,11211,110,3.0,3
11204,11212,98,3.0,3
11204,11213,74,3.0,3
11204,11214,688,3.0,3
11204,11215,88,3.0,3
11204,11216,42,3.0,3
11204,11217,50,3.0,3
11204,11218,466,3.0,3
11204,11219,953,3.0,3
11204,11220,345,3.0,3
11204,11221,57,3.0,3
11204,11222,40,3.0,3
11204,11223,563,3.0,3
11204,11224,253,3.0,3
11204,11225,136,3.0,3
11204,11226,284,3.0,3
11204,11228,330,3.0,3
11204,11229,407,3.0,3
11204,11230,778,3.0,3
11204,11231,55,3.0,3
11204,11232,84,3.0,3
11204,11233,67,3.0,3
11204,11234,361,3.0,3
11204,11235,372,3.0,3
11204,11236,199,3.0,3
11204,11237,46,3.0,3
11204,11238,43,3.0,3
11204,11239,24,3.0,3
11204,11354,32,3.0,3
11204,11355,43,3.0,3
11204,11356,7,3.0,3
11204,11357,14,3.0,3
11204,11358,12,3.0,3
11204,11360,9,3.0,3
11204,11361,11,3.0,3
11204,11362,8,3.0,3
11204,11363,3,3.0,3
11204,11364,12,3.0,3
11204,11365,18,3.0,3
11204,11366,2,3.0,3
11204,11367,31,3.0,3
11204,11368,60,3.0,3
11204,11369,16,3.0,3
11204,11370,23,3.0,3
11204,11372,42,3.0,3
11204,11373,38,3.0,3
11204,11374,32,3.0,3
11204,11375,61,3.0,3
11204,11377,33,3.0,3
11204,11378,22,3.0,3
11204,11379,13,3.0,3
11204,11385,73,3.0,3
11204,11411,18,3.0,3
11204,11412,25,3.0,3
11204,11413,19,3.0,3
11204,11414,22,3.0,3
11204,11415,12,3.0,3
11204,11416,13,3.0,3
11204,11417,16,3.0,3
11204,11418,23,3.0,3
11204,11419,23,3.0,3
11204,11420,33,3.0,3
11204,11421,24,3.0,3
11204,11422,24,3.0,3
11204,11423,25,3.0,3
11204,11426,10,3.0,3
11204,11427,11,3.0,3
11204,11428,7,3.0,3
11204,11429,15,3.0,3
11204,11432,30,3.0,3
11204,11433,18,3.0,3
11204,11434,26,3.0,3
11204,11435,40,3.0,3
11204,11436,17,3.0,3
11204,11691,72,3.0,3
11204,11692,39,3.0,3
11204,11693,21,3.0,3
11204,11694,50,3.0,3
11204,11697,10,3.0,3
10471,10001,5,2.0,2
10471,10002,11,2.0,2
10471,10003,11,2.0,2
10471,10004,2,2.0,2
10471,10009,17,2.0,2
10471,10010,13,2.0,2
10471,10011,9,2.0,2
10471,10012,7,2.0,2
10471,10013,8,2.0,2
10471,10014,10,2.0,2
10471,10016,13,2.0,2
10471,10017,5,2.0,2
10471,10019,15,2.0,2
10471,10021,18,2.0,2
10471,10022,8,2.0,2
10471,10023,42,2.0,2
10471,10024,59,2.0,2
10471,10025,72,2.0,2
10471,10026,34,2.0,2
10471,10027,47,2.0,2
10471,10028,19,2.0,2
10471,10029,30,2.0,2
10471,10030,21,2.0,2
10471,10031,79,2.0,2
10471,10032,49,2.0,2
10471,10033,112,2.0,2
10471,10034,85,2.0,2
10471,10035,18,2.0,2
10471,10036,2,2.0,2
10471,10037,13,2.0,2
10471,10038,3,2.0,2
10471,10039,13,2.0,2
10471,10040,95,2.0,2
10471,10044,1,2.0,2
10471,10065,12,2.0,2
10471,10069,3,2.0,2
10471,10075,8,2.0,2
10471,10128,33,2.0,2
10471,10280,2,2.0,2
10471,10282,1,2.0,2
10471,10301,11,2.0,2
10471,10302,6,2.0,2
10471,10303,9,2.0,2
10471,10304,9,2.0,2
10471,10305,12,2.0,2
10471,10306,10,2.0,2
10471,10307,1,2.0,2
10471,10308,3,2.0,2
10471,10309,3,2.0,2
10471,10310,6,2.0,2
10471,10312,9,2.0,2
10471,10314,15,2.0,2
10471,10451,63,2.0,2
10471,10452,88,2.0,2
10471,10453,143,2.0,2
10471,10454,48,2.0,2
10471,10455,50,2.0,2
10471,10456,115,2.0,2
10471,10457,100,2.0,2
10471,10458,141,2.0,2
10471,10459,36,2.0,2
10471,10460,92,2.0,2
10471,10461,57,2.0,2
10471,10462,120,2.0,2
10471,10463,660,2.0,2
10471,10464,6,2.0,2
10471,10465,55,2.0,2
10471,10466,230,2.0,2
10471,10467,246,2.0,2
10471,10468,180,2.0,2
10471,10469,203,2.0,2
10471,10470,58,2.0,2
10471,10471,571,2.0,2
10471,10472,49,2.0,2
10471,10473,69,2.0,2
10471,10474,11,2.0,2
10471,10475,99,2.0,2
10471,11001,1,2.0,2
10471,11004,5,2.0,2
10471,11040,1,2.0,2
10471,11101,5,2.0,2
10471,11102,15,2.0,2
10471,11103,21,2.0,2
10471,11104,7,2.0,2
10471,11105,18,2.0,2
10471,11106,15,2.0,2
10471,11109,3,2.0,2
10471,11201,15,2.0,2
10471,11203,28,2.0,2
10471,11204,12,2.0,2
10471,11205,14,2.0,2
10471,11206,10,2.0,2
10471,11207,15,2.0,2
10471,11208,12,2.0,2
10471,11209,12,2.0,2
10471,11210,19,2.0,2
10471,11211,18,2.0,2
10471,11212,28,2.0,2
10471,11213,14,2.0,2
10471,11214,10,2.0,2
10471,11215,22,2.0,2
10471,11216,6,2.0,2
10471,11217,6,2.0,2
10471,11218,6,2.0,2
10471,11219,12,2.0,2
10471,11220,12,2.0,2
10471,11221,6,2.0,2
10471,11222,4,2.0,2
10471,11223,9,2.0,2
10471,11224,1,2.0,2
10471,11225,25,2.0,2
10471,11226,38,2.0,2
10471,11228,10,2.0,2
10471,11229,7,2.0,2
10471,11230,7,2.0,2
10471,11231,6,2.0,2
10471,11232,5,2.0,2
10471,11233,15,2.0,2
10471,11234,22,2.0,2
10471,11235,11,2.0,2
10471,11236,23,2.0,2
10471,11237,4,2.0,2
10471,11238,19,2.0,2
10471,11239,6,2.0,2
10471,11354,5,2.0,2
10471,11355,13,2.0,2
10471,11356,5,2.0,2
10471,11357,7,2.0,2
10471,11358,5,2.0,2
10471,11360,7,2.0,2
10471,11361,4,2.0,2
10471,11362,4,2.0,2
10471,11363,1,2.0,2
10471,11364,7,2.0,2
10471,11365,10,2.0,2
10471,11366,5,2.0,2
10471,11367,10,2.0,2
10471,11368,15,2.0,2
10471,11369,11,2.0,2
10471,11370,9,2.0,2
10471,11372,9,2.0,2
10471,11373,21,2.0,2
10471,11374,15,2.0,2
10471,11375,13,2.0,2
10471,11377,30,2.0,2
10471,11378,5,2.0,2
10471,11379,7,2.0,2
10471,11385,21,2.0,2
10471,11411,2,2.0,2
10471,11412,9,2.0,2
10471,11413,8,2.0,2
10471,11414,3,2.0,2
10471,11415,4,2.0,2
10471,11416,3,2.0,2
10471,11417,5,2.0,2
10471,11418,6,2.0,2
10471,11419,11,2.0,2
10471,11420,10,2.0,2
10471,11421,9,2.0,2
10471,11422,6,2.0,2
10471,11423,8,2.0,2
10471,11426,5,2.0,2
10471,11427,2,2.0,2
10471,11428,4,2.0,2
10471,11429,3,2.0,2
10471,11432,10,2.0,2
10471,11433,10,2.0,2
10471,11434,11,2.0,2
10471,11435,10,2.0,2
10471,11436,1,2.0,2
10471,11691,16,2.0,2
10471,11692,4,2.0,2
10471,11693,2,2.0,2
10471,11694,4,2.0,2
10470,10001,1,2.0,2
10470,10002,3,2.0,2
10470,10003,1,2.0,2
10470,10009,5,2.0,2
10470,10011,2,2.0,2
10470,10013,2,2.0,2
10470,10014,4,2.0,2
10470,10016,1,2.0,2
10470,10018,1,2.0,2
10470,10021,2,2.0,2
10470,10022,1,2.0,2
10470,10023,1,2.0,2
10470,10024,4,2.0,2
10470,10025,7,2.0,2
10470,10026,6,2.0,2
10470,10027,8,2.0,2
10470,10028,2,2.0,2
10470,10029,16,2.0,2
10470,10030,7,2.0,2
10470,10031,24,2.0,2
10470,10032,15,2.0,2
10470,10033,20,2.0,2
10470,10034,22,2.0,2
10470,10035,7,2.0,2
10470,10038,3,2.0,2
10470,10039,5,2.0,2
10470,10040,20,2.0,2
10470,10044,1,2.0,2
10470,10128,4,2.0,2
10470,10280,1,2.0,2
10470,10282,1,2.0,2
10470,10301,13,2.0,2
10470,10302,10,2.0,2
10470,10303,11,2.0,2
10470,10304,24,2.0,2
10470,10305,16,2.0,2
10470,10306,21,2.0,2
10470,10307,1,2.0,2
10470,10308,5,2.0,2
10470,10309,7,2.0,2
10470,10310,12,2.0,2
10470,10312,15,2.0,2
10470,10314,32,2.0,2
10470,10451,18,2.0,2
10470,10452,32,2.0,2
10470,10453,57,2.0,2
10470,10454,9,2.0,2
10470,10455,10,2.0,2
10470,10456,44,2.0,2
10470,10457,62,2.0,2
10470,10458,54,2.0,2
10470,10459,25,2.0,2
10470,10460,44,2.0,2
10470,10461,22,2.0,2
10470,10462,53,2.0,2
10470,10463,30,2.0,2
10470,10464,2,2.0,2
10470,10465,22,2.0,2
10470,10466,136,2.0,2
10470,10467,104,2.0,2
10470,10468,71,2.0,2
10470,10469,92,2.0,2
10470,10470,137,2.0,2
10470,10471,12,2.0,2
10470,10472,41,2.0,2
10470,10473,30,2.0,2
10470,10474,2,2.0,2
10470,10475,58,2.0,2
10470,11005,1,2.0,2
10470,11101,3,2.0,2
